,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
121,81.2996019328857,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,80.43751301804,1293447.358727203
122,81.2737380034185,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,80.5783108353654,1271253.6591011172
123,81.2710633893296,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,80.6757761403865,1254415.1423392561
124,81.2645356225699,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,80.7422439374199,1240693.3214490314
125,81.3068215596465,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,80.7867635522996,1232613.3355978103
126,81.2586069974695,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,80.8159227605134,1221438.041805244
127,81.3206965261095,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,80.8344763685241,1218618.873361534
128,81.297824713682,-219616.2461,-260632.0334,-214266.3608,-267765.2138,-216049.6559,80.8458272290173,1212251.8050078826
129,81.2432722694998,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8530030331549,1234291.0872549943
130,81.3432197111341,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8570710221162,1239110.6591422884
131,81.3101971956549,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8590539194704,1236780.8983854693
132,81.2699871922503,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8596876966469,1234234.0218310033
133,81.3250547598119,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8594498418323,1237547.8291321634
134,81.2883535845147,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8586939479767,1235401.1385528534
135,81.266590323329,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8577089819107,1234215.5630097305
136,81.2711213736486,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.856710687867,1234676.6656523366
137,81.3140432758303,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8558305755072,1237491.318533282
138,81.2635260623789,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8551286653327,1234650.136567866
139,81.2365111970262,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8546114403788,1233221.2666661544
140,81.2914547723797,-224093.3726,-274470.4244,-217522.4528,-283231.6508,-219712.7594,80.8542514579642,1236727.2791698447
141,81.2898265995981,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.8540995469037,1241521.7457219574
142,81.2655119422716,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.8540279750276,1240470.4109547732
143,81.2763701416669,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.8539765052634,1241534.7094215862
144,81.3216388694309,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.853918124949,1244613.0157392344
145,81.3146235791115,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.8538529765285,1244445.385571689
146,81.2743421291851,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.8538106489084,1242183.1154923884
147,81.2852769397262,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.853826730627,1242998.4997496235
148,81.2857342418022,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.8539235364431,1243155.3920758304
149,86.0401626838207,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.8541084971699,1532077.3662026261
150,86.0789528183569,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.8544053036639,1521345.3469651171
151,86.0960733774379,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.855284605317,1482804.681870798
152,86.0717118186452,-224836.3082,-276766.7708,-218062.7696,-285798.1556,-220320.6158,80.8616962218946,1442977.7973589723
153,86.0758468659947,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,80.8936937492542,1384449.7231502647
154,86.023235039116,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,80.9897905107227,1356991.6569987163
155,86.0749076700739,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,81.1864046437811,1338912.2004033453
156,86.0260160047978,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,81.4957908327054,1318098.466131308
157,86.0348000453832,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,81.8999953164696,1302436.8713563671
158,86.0502437786012,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,82.3614594906255,1288986.4390073102
159,86.067868393837,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,82.8386873955259,1277467.3584366986
160,77.7025598225344,-221152.7063,-265381.0922,-215383.7864,-273072.9854,-217306.7597,83.2973464984974,836163.0519941662
