,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
74,74.9604118653021,-102074.8717,-106413.2398,-101508.9976,-107167.7386,-101697.6223,74.367394570742,550550.2436357207
75,74.946065562056,-102074.8717,-106413.2398,-101508.9976,-107167.7386,-101697.6223,74.4031649243923,547865.9894258227
76,74.9495190113958,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4270000595928,547069.6401913535
77,74.9620599860744,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4419449991042,546111.7312707717
78,74.9233587107684,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4505164305511,543171.788399818
79,74.9157072771973,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4546943438606,541773.2945492939
80,74.9592783733907,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4559853460576,542762.8832294783
81,74.9652088865697,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4554952642702,542264.4399235959
82,74.9264985413963,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4540047139851,539952.1899734687
83,74.9649823621726,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4520411801539,541099.9741813912
84,74.9706102247102,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.449942948335,540905.2234239766
85,74.9530353865117,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4479120472252,539779.697923943
86,74.9817919279814,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.446056870584,540729.3960294587
87,80.3379031635122,-102183.9994,-106750.5436,-101588.3632,-107544.7252,-101786.9086,74.4444288247,770173.2348231225
88,80.3465837017719,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,74.4431525524336,753885.2753740513
89,80.3516105009659,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,74.4426212308301,727388.574903433
90,80.3932625861948,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,74.4457814717028,704737.0438279172
91,80.3427761899459,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,74.4619293130896,682559.9577106502
92,80.3522446702143,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,74.5080018754668,666059.6522063714
93,80.359558943056,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,74.6041991282881,651834.7623852289
94,80.3239788227961,-102395.7505,-107405.047,-101742.364,-108276.229,-101960.1595,74.7660339631388,637717.8422025729
